y,x,street_count,elevation,highway,ref,railway,geometry
-23.5543553,-46.638784,4,760.18017578125,crossing,,,POINT (-46.638784 -23.5543553)
-23.5555895,-46.6396031,4,762.282958984375,crossing,,,POINT (-46.6396031 -23.5555895)
-23.5560084,-46.6395825,4,762.5029907226562,crossing,,,POINT (-46.6395825 -23.5560084)
-23.5563125,-46.6400075,4,764.5489501953125,crossing,,,POINT (-46.6400075 -23.5563125)
-23.5563459,-46.6398775,4,763.52099609375,crossing,,,POINT (-46.6398775 -23.5563459)
-23.5570757,-46.640497,4,765.0196533203125,crossing,,,POINT (-46.640497 -23.5570757)
-23.5582165,-46.641629,4,769.1828002929688,crossing,,,POINT (-46.641629 -23.5582165)
-23.5582019,-46.6414526,4,767.8822021484375,crossing,,,POINT (-46.6414526 -23.5582019)
-23.5583764,-46.6414174,4,768.9451293945312,crossing,,,POINT (-46.6414174 -23.5583764)
-23.5600363,-46.6428752,4,778.8947143554688,crossing,,,POINT (-46.6428752 -23.5600363)
-23.5616396,-46.6443905,4,786.7521362304688,traffic_signals,,,POINT (-46.6443905 -23.5616396)
-23.5622833,-46.64502,4,791.2042236328125,crossing,,,POINT (-46.64502 -23.5622833)
-23.5626446,-46.6451161,4,793.4762573242188,crossing,,,POINT (-46.6451161 -23.5626446)
-23.562769,-46.6441255,4,794.2908935546875,crossing,,,POINT (-46.6441255 -23.562769)
-23.5628455,-46.6442917,4,793.39404296875,crossing,,,POINT (-46.6442917 -23.5628455)
-23.5630227,-46.6456547,4,797.1190185546875,crossing,,,POINT (-46.6456547 -23.5630227)
-23.5630334,-46.6455722,4,796.737548828125,crossing,,,POINT (-46.6455722 -23.5630334)
-23.563183,-46.6458606,4,800.3728637695312,crossing,,,POINT (-46.6458606 -23.563183)
-23.5642577,-46.6466156,4,805.8150024414062,crossing,,,POINT (-46.6466156 -23.5642577)
-23.565546,-46.6476713,4,812.454833984375,crossing,,,POINT (-46.6476713 -23.565546)
-23.5674793,-46.6489221,4,816.4033203125,crossing,,,POINT (-46.6489221 -23.5674793)
-23.5493395,-46.6444193,3,758.093505859375,,,,POINT (-46.6444193 -23.5493395)
-23.5494147,-46.6443591,3,756.7212524414062,crossing,,,POINT (-46.6443591 -23.5494147)
-23.5359419,-46.6279662,3,726.455810546875,,,,POINT (-46.6279662 -23.5359419)
-23.5370311,-46.6267878,1,724.6865844726562,turning_circle,,,POINT (-46.6267878 -23.5370311)
-23.536772,-46.626526,1,722.8255004882812,,,,POINT (-46.626526 -23.536772)
-23.5361647,-46.6262094,1,724.106201171875,,,,POINT (-46.6262094 -23.5361647)
-23.5364802,-46.6263471,1,724.0226440429688,,,,POINT (-46.6263471 -23.5364802)
-23.5392515,-46.6275537,4,724.4273071289062,traffic_signals,,,POINT (-46.6275537 -23.5392515)
-23.5473018,-46.6221602,3,726.9998779296875,,,,POINT (-46.6221602 -23.5473018)
-23.5476421,-46.6228771,3,724.3610229492188,,,,POINT (-46.6228771 -23.5476421)
-23.5515724,-46.6216707,3,725.5657958984375,,,,POINT (-46.6216707 -23.5515724)
-23.5337481,-46.6241261,3,724.6641235351562,,,,POINT (-46.6241261 -23.5337481)
-23.5339942,-46.6231435,3,724.998779296875,,,,POINT (-46.6231435 -23.5339942)
-23.5514271,-46.6323831,3,754.6333618164062,traffic_signals,,,POINT (-46.6323831 -23.5514271)
-23.5564563,-46.6373899,3,754.13134765625,crossing,,,POINT (-46.6373899 -23.5564563)
-23.5609135,-46.6395302,3,762.343505859375,,,,POINT (-46.6395302 -23.5609135)
-23.551137,-46.6458771,3,746.7861938476562,traffic_signals,,,POINT (-46.6458771 -23.551137)
-23.5512568,-46.6458386,3,746.12353515625,traffic_signals,,,POINT (-46.6458386 -23.5512568)
-23.5517009,-46.6470597,3,745.2276000976562,,,,POINT (-46.6470597 -23.5517009)
-23.5518875,-46.6472278,3,745.739501953125,crossing,,,POINT (-46.6472278 -23.5518875)
-23.5519623,-46.6470823,3,745.4571533203125,crossing,,,POINT (-46.6470823 -23.5519623)
-23.552062,-46.6473846,3,745.960205078125,,,,POINT (-46.6473846 -23.552062)
-23.5505583,-46.6482291,1,767.9924926757812,,,,POINT (-46.6482291 -23.5505583)
-23.5506347,-46.6481999,3,768.2374267578125,,,,POINT (-46.6481999 -23.5506347)
-23.5351437,-46.6370704,4,739.140380859375,crossing,,,POINT (-46.6370704 -23.5351437)
-23.5364424,-46.6369631,3,740.4298706054688,crossing,,,POINT (-46.6369631 -23.5364424)
-23.5364926,-46.6371315,3,740.291259765625,crossing,,,POINT (-46.6371315 -23.5364926)
-23.5367587,-46.6370696,3,739.9691772460938,crossing,,,POINT (-46.6370696 -23.5367587)
-23.5368216,-46.6369725,3,740.212158203125,crossing,,,POINT (-46.6369725 -23.5368216)
-23.5386499,-46.6361487,3,740.813720703125,crossing,,,POINT (-46.6361487 -23.5386499)
-23.5386739,-46.6360208,4,741.05712890625,crossing,,,POINT (-46.6360208 -23.5386739)
-23.5387193,-46.6362749,3,741.0115966796875,crossing,,,POINT (-46.6362749 -23.5387193)
-23.5387916,-46.6359469,4,740.7694091796875,crossing,,,POINT (-46.6359469 -23.5387916)
-23.5388303,-46.6360556,4,740.7509155273438,crossing,,,POINT (-46.6360556 -23.5388303)
-23.5388306,-46.6361899,4,740.8452758789062,crossing,,,POINT (-46.6361899 -23.5388306)
-23.5389901,-46.6358284,3,740.2782592773438,,,,POINT (-46.6358284 -23.5389901)
-23.5392179,-46.6373125,4,743.5623168945312,crossing,,,POINT (-46.6373125 -23.5392179)
-23.5396426,-46.6381808,3,743.3263549804688,crossing,,,POINT (-46.6381808 -23.5396426)
-23.5397412,-46.6383625,3,743.499755859375,crossing,,,POINT (-46.6383625 -23.5397412)
-23.5397813,-46.6382116,4,743.4486083984375,crossing,,,POINT (-46.6382116 -23.5397813)
-23.5403898,-46.6392015,3,744.37451171875,crossing,,,POINT (-46.6392015 -23.5403898)
-23.5405883,-46.6392784,4,744.2192993164062,crossing,,,POINT (-46.6392784 -23.5405883)
-23.5406814,-46.6394142,3,744.6212158203125,crossing,,,POINT (-46.6394142 -23.5406814)
-23.5369649,-46.6432184,3,744.319091796875,crossing,,,POINT (-46.6432184 -23.5369649)
-23.5370608,-46.6433539,3,744.5230102539062,crossing,,,POINT (-46.6433539 -23.5370608)
-23.537056,-46.6431527,3,744.6171264648438,crossing,,,POINT (-46.6431527 -23.537056)
-23.5371497,-46.6432854,3,744.7147216796875,crossing,,,POINT (-46.6432854 -23.5371497)
-23.5375056,-46.643994,3,745.4083251953125,crossing,,,POINT (-46.643994 -23.5375056)
-23.5375966,-46.6439216,4,745.3026733398438,crossing,,,POINT (-46.6439216 -23.5375966)
-23.5385285,-46.6454414,3,745.5201416015625,crossing,,,POINT (-46.6454414 -23.5385285)
-23.5386601,-46.645628,4,744.9367065429688,crossing,,,POINT (-46.645628 -23.5386601)
-23.538746,-46.6455532,3,745.07080078125,crossing,,,POINT (-46.6455532 -23.538746)
-23.541751,-46.6479262,4,742.5005493164062,crossing,,,POINT (-46.6479262 -23.541751)
-23.543806,-46.6479929,4,746.7691040039062,crossing,,,POINT (-46.6479929 -23.543806)
-23.5438162,-46.6475727,3,744.195068359375,crossing,,,POINT (-46.6475727 -23.5438162)
-23.5453051,-46.6477333,3,749.3369750976562,crossing,,,POINT (-46.6477333 -23.5453051)
-23.5452997,-46.6479418,4,750.0926513671875,crossing,,,POINT (-46.6479418 -23.5452997)
-23.5454093,-46.6476565,3,748.8580932617188,crossing,,,POINT (-46.6476565 -23.5454093)
-23.5455015,-46.6479448,4,751.2765502929688,crossing,,,POINT (-46.6479448 -23.5455015)
-23.545508,-46.6477393,4,752.3768920898438,crossing,,,POINT (-46.6477393 -23.545508)
-23.5472492,-46.6472568,4,758.6996459960938,crossing,,,POINT (-46.6472568 -23.5472492)
-23.5474178,-46.6471962,3,759.3822021484375,crossing,,,POINT (-46.6471962 -23.5474178)
-23.5479299,-46.6492898,4,763.2500610351562,traffic_signals,,,POINT (-46.6492898 -23.5479299)
-23.5480826,-46.6492296,3,763.4065551757812,traffic_signals,,,POINT (-46.6492296 -23.5480826)
-23.5482001,-46.6501588,4,768.376220703125,traffic_signals,,,POINT (-46.6501588 -23.5482001)
-23.5483479,-46.6500967,3,768.4482421875,traffic_signals,,,POINT (-46.6500967 -23.5483479)
-23.5489049,-46.6522785,4,780.584228515625,crossing,,,POINT (-46.6522785 -23.5489049)
-23.563036,-46.6408667,3,774.4522094726562,,,,POINT (-46.6408667 -23.563036)
-23.563073,-46.6406104,3,772.2120971679688,,,,POINT (-46.6406104 -23.563073)
-23.5341691,-46.6137034,1,729.0,,,,POINT (-46.6137034 -23.5341691)
-23.5384723,-46.6161543,3,730.49609375,,,,POINT (-46.6161543 -23.5384723)
-23.538535,-46.6176175,3,729.7852172851562,,,,POINT (-46.6176175 -23.538535)
-23.5405762,-46.6171957,3,729.754150390625,,,,POINT (-46.6171957 -23.5405762)
-23.5404076,-46.6178648,3,730.4545288085938,,,,POINT (-46.6178648 -23.5404076)
-23.5629336,-46.6389826,3,777.4115600585938,traffic_signals,A-234,,POINT (-46.6389826 -23.5629336)
-23.5444846,-46.6364953,4,732.258544921875,,,,POINT (-46.6364953 -23.5444846)
-23.5455791,-46.6373252,3,735.0899658203125,,,,POINT (-46.6373252 -23.5455791)
-23.5443201,-46.6165681,1,728.32568359375,,,,POINT (-46.6165681 -23.5443201)
-23.5355754,-46.6341333,1,733.6966552734375,,,,POINT (-46.6341333 -23.5355754)
-23.5468597,-46.6519928,4,776.2421875,,,,POINT (-46.6519928 -23.5468597)
-23.5342488,-46.6254409,4,722.718994140625,traffic_signals,,,POINT (-46.6254409 -23.5342488)
-23.552965,-46.6158713,3,731.5280151367188,,,,POINT (-46.6158713 -23.552965)
-23.5525734,-46.6160087,3,729.9884033203125,,,,POINT (-46.6160087 -23.5525734)
-23.5526357,-46.6153693,3,730.50732421875,,,,POINT (-46.6153693 -23.5526357)
-23.553025,-46.6152673,3,731.061279296875,,,,POINT (-46.6152673 -23.553025)
-23.5330887,-46.6188553,3,723.3892211914062,,,,POINT (-46.6188553 -23.5330887)
-23.5329984,-46.6182223,3,724.6354370117188,,,,POINT (-46.6182223 -23.5329984)
-23.5401846,-46.6269197,3,723.7146606445312,,,,POINT (-46.6269197 -23.5401846)
-23.5392365,-46.6194333,1,730.5999755859375,,,,POINT (-46.6194333 -23.5392365)
-23.5388251,-46.6194181,4,730.5999755859375,,,,POINT (-46.6194181 -23.5388251)
-23.5381842,-46.6194081,1,730.5999755859375,,,,POINT (-46.6194081 -23.5381842)
-23.5392414,-46.6197372,1,730.5999755859375,,,,POINT (-46.6197372 -23.5392414)
-23.5559687,-46.6307697,3,726.1785888671875,,,,POINT (-46.6307697 -23.5559687)
-23.5561319,-46.6311026,3,727.8798828125,,,,POINT (-46.6311026 -23.5561319)
-23.5542627,-46.6213527,3,726.7150268554688,,,,POINT (-46.6213527 -23.5542627)
-23.5433182,-46.6270429,3,723.8527221679688,crossing,,,POINT (-46.6270429 -23.5433182)
-23.5539681,-46.6164675,3,728.4922485351562,,,,POINT (-46.6164675 -23.5539681)
-23.5459689,-46.6302636,3,726.2867431640625,,,,POINT (-46.6302636 -23.5459689)
-23.5460736,-46.6309235,3,725.748046875,,,,POINT (-46.6309235 -23.5460736)
-23.5461142,-46.6308386,3,726.267822265625,,,,POINT (-46.6308386 -23.5461142)
-23.5462121,-46.6308958,3,726.2015380859375,,,,POINT (-46.6308958 -23.5462121)
-23.5461117,-46.6307244,3,726.5984497070312,,,,POINT (-46.6307244 -23.5461117)
-23.5459951,-46.6305251,3,727.0905151367188,,,,POINT (-46.6305251 -23.5459951)
-23.5341264,-46.6443894,3,744.2778930664062,,,,POINT (-46.6443894 -23.5341264)
-23.5344665,-46.6450204,3,744.8858642578125,,,,POINT (-46.6450204 -23.5344665)
-23.5342387,-46.6442901,3,745.060791015625,,,,POINT (-46.6442901 -23.5342387)
-23.5346338,-46.6449037,3,744.1740112304688,,,,POINT (-46.6449037 -23.5346338)
-23.5341576,-46.6443483,3,744.2977905273438,,,,POINT (-46.6443483 -23.5341576)
-23.5345511,-46.6449621,3,743.7914428710938,,,,POINT (-46.6449621 -23.5345511)
-23.5343637,-46.6442004,3,745.1954345703125,,,,POINT (-46.6442004 -23.5343637)
-23.5347636,-46.6448117,3,745.3975219726562,,,,POINT (-46.6448117 -23.5347636)
-23.534454,-46.6441356,3,745.4660034179688,,,,POINT (-46.6441356 -23.534454)
-23.5348366,-46.6447568,3,745.3427734375,,,,POINT (-46.6447568 -23.5348366)
-23.5345579,-46.644061,3,745.57470703125,,,,POINT (-46.644061 -23.5345579)
-23.5349259,-46.6446949,3,745.1012573242188,,,,POINT (-46.6446949 -23.5349259)
-23.5345337,-46.6450318,4,744.3556518554688,crossing,,,POINT (-46.6450318 -23.5345337)
-23.5349439,-46.6392931,4,740.4365234375,traffic_signals,,,POINT (-46.6392931 -23.5349439)
-23.5634524,-46.6208604,3,736.2708740234375,,,,POINT (-46.6208604 -23.5634524)
-23.559677,-46.6231249,3,724.5708618164062,,,,POINT (-46.6231249 -23.559677)
-23.542762,-46.6292704,3,723.2088623046875,,,,POINT (-46.6292704 -23.542762)
-23.5434901,-46.6270307,3,724.2360229492188,,,,POINT (-46.6270307 -23.5434901)
-23.5542724,-46.6298827,3,730.6435546875,,,,POINT (-46.6298827 -23.5542724)
-23.5544873,-46.6291623,4,726.9635620117188,traffic_signals,,,POINT (-46.6291623 -23.5544873)
-23.5372769,-46.6494992,3,740.4244384765625,,,,POINT (-46.6494992 -23.5372769)
-23.5599797,-46.6252604,1,725.7457885742188,,,,POINT (-46.6252604 -23.5599797)
-23.5494524,-46.6401304,3,733.974365234375,,,,POINT (-46.6401304 -23.5494524)
-23.5502385,-46.6389966,4,736.6981201171875,traffic_signals,,,POINT (-46.6389966 -23.5502385)
-23.5525201,-46.6377596,4,750.16015625,traffic_signals,,,POINT (-46.6377596 -23.5525201)
-23.5524238,-46.6377037,4,750.1775512695312,crossing,,,POINT (-46.6377037 -23.5524238)
-23.5517232,-46.637924,3,742.83935546875,,,,POINT (-46.637924 -23.5517232)
-23.5514055,-46.6374408,3,742.2664794921875,,,,POINT (-46.6374408 -23.5514055)
-23.5504193,-46.6381536,3,735.19140625,,,,POINT (-46.6381536 -23.5504193)
-23.5500468,-46.6342348,4,757.7872924804688,crossing,,,POINT (-46.6342348 -23.5500468)
-23.5506159,-46.6367399,4,757.3568115234375,traffic_signals,,,POINT (-46.6367399 -23.5506159)
-23.5507293,-46.6344329,4,758.2010498046875,crossing,,,POINT (-46.6344329 -23.5507293)
-23.5416234,-46.6344953,3,727.6524658203125,,,,POINT (-46.6344953 -23.5416234)
-23.5495532,-46.639124,4,733.5171508789062,,,,POINT (-46.639124 -23.5495532)
-23.5419752,-46.6292748,3,722.8435668945312,,,,POINT (-46.6292748 -23.5419752)
-23.5419908,-46.6297733,4,722.4432983398438,,,,POINT (-46.6297733 -23.5419908)
-23.5421025,-46.6298224,4,722.7236328125,,,,POINT (-46.6298224 -23.5421025)
-23.5421114,-46.6296211,4,722.2557373046875,,,,POINT (-46.6296211 -23.5421114)
-23.542147,-46.6293502,3,722.754150390625,,,,POINT (-46.6293502 -23.542147)
-23.5421626,-46.6298488,3,722.8842163085938,,,,POINT (-46.6298488 -23.5421626)
-23.5421677,-46.6296458,4,722.561279296875,,,,POINT (-46.6296458 -23.5421677)
-23.5407975,-46.6290864,4,723.0076904296875,traffic_signals,,,POINT (-46.6290864 -23.5407975)
-23.5411273,-46.6296457,3,724.0070190429688,,,,POINT (-46.6296457 -23.5411273)
-23.5411799,-46.6294172,3,722.6685791015625,,,,POINT (-46.6294172 -23.5411799)
-23.5412331,-46.6294405,4,722.3427124023438,,,,POINT (-46.6294405 -23.5412331)
-23.5412451,-46.6292406,4,722.0189819335938,,,,POINT (-46.6292406 -23.5412451)
-23.541256,-46.6297021,3,723.5259399414062,,,,POINT (-46.6297021 -23.541256)
-23.5412983,-46.6292639,4,721.4768676757812,,,,POINT (-46.6292639 -23.5412983)
-23.5413068,-46.6294729,4,721.9298706054688,,,,POINT (-46.6294729 -23.5413068)
-23.5413225,-46.629875,4,724.1759643554688,crossing,,,POINT (-46.629875 -23.5413225)
-23.5413234,-46.6289885,1,722.9380493164062,,,,POINT (-46.6289885 -23.5413234)
-23.5413361,-46.6289941,3,722.8330078125,,,,POINT (-46.6289941 -23.5413361)
-23.5413679,-46.6294998,4,721.6345825195312,,,,POINT (-46.6294998 -23.5413679)
-23.541372,-46.6292963,4,720.91064453125,,,,POINT (-46.6292963 -23.541372)
-23.5413893,-46.6290174,3,722.4110717773438,,,,POINT (-46.6290174 -23.5413893)
-23.5414277,-46.6293208,3,720.6192626953125,,,,POINT (-46.6293208 -23.5414277)
-23.5414331,-46.6293231,3,720.6102905273438,,,,POINT (-46.6293231 -23.5414331)
-23.5414481,-46.629535,4,721.4522705078125,,,,POINT (-46.629535 -23.5414481)
-23.541463,-46.6290498,3,721.973876953125,,,,POINT (-46.6290498 -23.541463)
-23.5414823,-46.6298041,3,723.817138671875,,,,POINT (-46.6298041 -23.5414823)
-23.5415133,-46.6293583,4,720.5947265625,,,,POINT (-46.6293583 -23.5415133)
-23.5415187,-46.6290743,3,721.8209838867188,,,,POINT (-46.6290743 -23.5415187)
-23.5415297,-46.6295708,4,721.39013671875,,,,POINT (-46.6295708 -23.5415297)
-23.5415855,-46.6295953,4,721.33203125,,,,POINT (-46.6295953 -23.5415855)
-23.5415949,-46.6293942,4,720.7708740234375,,,,POINT (-46.6293942 -23.5415949)
-23.5416043,-46.6291118,3,722.0813598632812,,,,POINT (-46.6291118 -23.5416043)
-23.5416507,-46.6294187,4,720.951904296875,,,,POINT (-46.6294187 -23.5416507)
-23.5417337,-46.6294552,4,721.1956176757812,,,,POINT (-46.6294552 -23.5417337)
-23.5417417,-46.6291722,3,722.7666015625,,,,POINT (-46.6291722 -23.5417417)
-23.5417525,-46.6296687,4,721.7200927734375,,,,POINT (-46.6296687 -23.5417525)
-23.5417839,-46.6300687,4,724.2421264648438,crossing,,,POINT (-46.6300687 -23.5417839)
-23.5417773,-46.6298108,3,723.0740356445312,,,,POINT (-46.6298108 -23.5417773)
-23.5416685,-46.6296318,4,721.3408203125,,,,POINT (-46.6296318 -23.5416685)
-23.5416859,-46.6291477,3,722.5123291015625,,,,POINT (-46.6291477 -23.5416859)
-23.5416979,-46.6291768,1,722.3667602539062,,,,POINT (-46.6291768 -23.5416979)
-23.5417019,-46.629899,3,724.1572265625,,,,POINT (-46.629899 -23.5417019)
-23.5417055,-46.6291563,3,722.6099243164062,,,,POINT (-46.6291563 -23.5417055)
-23.5418159,-46.6299829,3,723.6829223632812,,,,POINT (-46.6299829 -23.5418159)
-23.5418177,-46.629492,4,721.5249633789062,,,,POINT (-46.629492 -23.5418177)
-23.541819,-46.6296979,4,722.0413208007812,,,,POINT (-46.6296979 -23.541819)
-23.5418247,-46.6292087,3,722.9141235351562,,,,POINT (-46.6292087 -23.5418247)
-23.5418306,-46.6292344,1,722.6820068359375,,,,POINT (-46.6292344 -23.5418306)
-23.5418379,-46.6292145,3,722.9207153320312,,,,POINT (-46.6292145 -23.5418379)
-23.541848,-46.6298419,3,723.0332641601562,,,,POINT (-46.6298419 -23.541848)
-23.5418646,-46.6298491,3,722.9942626953125,,,,POINT (-46.6298491 -23.5418646)
-23.5418837,-46.6298575,3,722.9447021484375,,,,POINT (-46.6298575 -23.5418837)
-23.5418842,-46.6295213,4,721.6961669921875,,,,POINT (-46.6295213 -23.5418842)
-23.5419063,-46.6297362,4,722.33154296875,,,,POINT (-46.6297362 -23.5419063)
-23.5419324,-46.630008,3,723.107177734375,,,,POINT (-46.630008 -23.5419324)
-23.5419491,-46.6298863,3,722.7722778320312,,,,POINT (-46.6298863 -23.5419491)
-23.5419715,-46.6295596,4,721.8814086914062,,,,POINT (-46.6295596 -23.5419715)
-23.5420462,-46.6297977,4,722.564208984375,,,,POINT (-46.6297977 -23.5420462)
-23.542056,-46.6295967,4,722.04931640625,,,,POINT (-46.6295967 -23.542056)
-23.5420583,-46.6300556,3,723.4652099609375,,,,POINT (-46.6300556 -23.5420583)
-23.5420625,-46.6293131,3,722.8049926757812,,,,POINT (-46.6293131 -23.5420625)
-23.5422024,-46.6293746,3,722.7942504882812,,,,POINT (-46.6293746 -23.5422024)
-23.5422278,-46.6296722,4,722.8362426757812,,,,POINT (-46.6296722 -23.5422278)
-23.5422587,-46.6293993,3,722.9155883789062,,,,POINT (-46.6293993 -23.5422587)
-23.5384855,-46.6323169,1,735.4417114257812,,,,POINT (-46.6323169 -23.5384855)
-23.5384976,-46.6325262,3,736.641357421875,,,,POINT (-46.6325262 -23.5384976)
-23.5388602,-46.6325052,1,737.7450561523438,,,,POINT (-46.6325052 -23.5388602)
-23.5387724,-46.6313706,3,729.570556640625,,,,POINT (-46.6313706 -23.5387724)
-23.5389421,-46.6306998,3,727.5848388671875,,,,POINT (-46.6306998 -23.5389421)
-23.5392072,-46.6307092,3,726.809326171875,,,,POINT (-46.6307092 -23.5392072)
-23.5546005,-46.6296845,1,730.6934814453125,,,,POINT (-46.6296845 -23.5546005)
-23.5547716,-46.6297092,3,729.9105834960938,,,,POINT (-46.6297092 -23.5547716)
-23.5549595,-46.6297363,1,728.8914184570312,,,,POINT (-46.6297363 -23.5549595)
-23.5664801,-46.6430126,3,814.0103759765625,,,,POINT (-46.6430126 -23.5664801)
-23.5669495,-46.6421644,4,806.5390625,traffic_signals,,,POINT (-46.6421644 -23.5669495)
-23.5670667,-46.6161453,3,732.0349731445312,,,,POINT (-46.6161453 -23.5670667)
-23.5399808,-46.629314,3,723.6470947265625,,,,POINT (-46.629314 -23.5399808)
-23.5349758,-46.6155106,4,727.6183471679688,,,,POINT (-46.6155106 -23.5349758)
-23.5342925,-46.61483,4,727.096923828125,traffic_signals,,,POINT (-46.61483 -23.5342925)
-23.5333465,-46.6138694,4,727.1176147460938,traffic_signals,,,POINT (-46.6138694 -23.5333465)
-23.5368655,-46.6154016,3,728.4544677734375,,,,POINT (-46.6154016 -23.5368655)
-23.5368374,-46.6148639,1,729.0,,,,POINT (-46.6148639 -23.5368374)
-23.5346819,-46.6172513,3,723.5809936523438,,,,POINT (-46.6172513 -23.5346819)
-23.5523705,-46.6344018,4,762.2518310546875,traffic_signals,,,POINT (-46.6344018 -23.5523705)
-23.5351625,-46.636943,3,739.3552856445312,crossing,,,POINT (-46.636943 -23.5351625)
-23.5402845,-46.6296702,3,723.3567504882812,,,,POINT (-46.6296702 -23.5402845)
-23.5461441,-46.6178889,3,730.279296875,,,,POINT (-46.6178889 -23.5461441)
-23.5472119,-46.619624,3,726.48681640625,,,,POINT (-46.619624 -23.5472119)
-23.550073,-46.6271788,3,724.3457641601562,,,,POINT (-46.6271788 -23.550073)
-23.5501435,-46.6271453,1,724.416748046875,,,,POINT (-46.6271453 -23.5501435)
-23.5479915,-46.6297162,1,726.5985717773438,,,,POINT (-46.6297162 -23.5479915)
-23.5478685,-46.6295391,1,726.59033203125,,,,POINT (-46.6295391 -23.5478685)
